names,url,pkgmans,total_pkgs
"[{""name"":mixlib-archive,""pkgman"":rubygems},{""name"":archivers/ruby-mixlib-archive,""pkgman"":netbsd9}]",https://github.com/chef/mixlib-archive,"[rubygems,netbsd9]",2
"[{""name"":mixlib-authentication,""pkgman"":rubygems},{""name"":devel/ruby-mixlib-authentication,""pkgman"":netbsd9}]",https://github.com/chef/mixlib-authentication,"[rubygems,netbsd9]",2
"[{""name"":mixlib-cli,""pkgman"":rubygems},{""name"":devel/ruby-mixlib-cli,""pkgman"":netbsd9}]",https://github.com/chef/mixlib-cli,"[rubygems,netbsd9]",2
"[{""name"":mixlib-log,""pkgman"":rubygems},{""name"":devel/ruby-mixlib-log,""pkgman"":netbsd9}]",https://github.com/chef/mixlib-log,"[rubygems,netbsd9]",2
"[{""name"":mixlib-shellout,""pkgman"":rubygems},{""name"":devel/ruby-mixlib-shellout,""pkgman"":netbsd9}]",https://github.com/chef/mixlib-shellout,"[rubygems,netbsd9]",2
"[{""name"":multi_json,""pkgman"":rubygems},{""name"":textproc/ruby-multi_json,""pkgman"":netbsd9}]",https://github.com/intridea/multi_json,"[rubygems,netbsd9]",2
"[{""name"":native-package-installer,""pkgman"":rubygems},{""name"":devel/ruby-native-package-installer,""pkgman"":netbsd9}]",https://github.com/ruby-gnome/native-package-installer,"[rubygems,netbsd9]",2
"[{""name"":multipart-post,""pkgman"":rubygems},{""name"":www/ruby-multipart-post,""pkgman"":netbsd9}]",https://github.com/nicksieger/multipart-post,"[rubygems,netbsd9]",2
"[{""name"":mushin_ext_ruggy,""pkgman"":rubygems},{""name"":rugged,""pkgman"":rubygems},{""name"":devel/ruby-rugged,""pkgman"":netbsd9}]",https://github.com/libgit2/rugged,"[rubygems,netbsd9]",3
"[{""name"":mustermann,""pkgman"":rubygems},{""name"":mustermann-contrib,""pkgman"":rubygems},{""name"":www/ruby-mustermann,""pkgman"":netbsd9}]",https://github.com/sinatra/mustermann,"[rubygems,netbsd9]",3
"[{""name"":necromancer,""pkgman"":rubygems},{""name"":devel/ruby-necromancer,""pkgman"":netbsd9}]",https://github.com/piotrmurach/necromancer,"[rubygems,netbsd9]",2
"[{""name"":nenv,""pkgman"":rubygems},{""name"":devel/ruby-nenv,""pkgman"":netbsd9}]",https://github.com/e2/nenv,"[rubygems,netbsd9]",2
"[{""name"":nessus_rest,""pkgman"":rubygems},{""name"":security/ruby-nessus_rest,""pkgman"":netbsd9}]",https://github.com/kost/nessus_rest-ruby,"[rubygems,netbsd9]",2
"[{""name"":naught,""pkgman"":rubygems},{""name"":misc/ruby-naught,""pkgman"":netbsd9}]",https://github.com/avdi/naught,"[rubygems,netbsd9]",2
"[{""name"":netaddr,""pkgman"":rubygems},{""name"":net/ruby-netaddr,""pkgman"":netbsd9}]",https://github.com/dspinhirne/netaddr-rb,"[rubygems,netbsd9]",2
"[{""name"":net-ldap,""pkgman"":rubygems},{""name"":ruby-net-ldap,""pkgman"":rubygems},{""name"":net/ruby-net-ldap,""pkgman"":netbsd9}]",https://github.com/ruby-ldap/ruby-net-ldap,"[rubygems,netbsd9]",3
"[{""name"":net-ping,""pkgman"":rubygems},{""name"":net/ruby-net-ping,""pkgman"":netbsd9}]",https://github.com/chernesk/net-ping,"[rubygems,netbsd9]",2
"[{""name"":netrc,""pkgman"":rubygems},{""name"":net/ruby-netrc,""pkgman"":netbsd9}]",https://github.com/geemus/netrc,"[rubygems,netbsd9]",2
"[{""name"":net-scp,""pkgman"":rubygems},{""name"":security/ruby-net-scp,""pkgman"":netbsd9},{""name"":security/ruby-net-ssh-gateway,""pkgman"":netbsd9}]",https://github.com/net-ssh/net-scp,"[rubygems,netbsd9]",3
"[{""name"":net-sftp,""pkgman"":rubygems},{""name"":security/ruby-net-sftp,""pkgman"":netbsd9}]",https://github.com/net-ssh/net-sftp,"[rubygems,netbsd9]",2
"[{""name"":ncurses-ruby,""pkgman"":rubygems},{""name"":devel/ruby-ncurses,""pkgman"":netbsd9}]",https://github.com/eclubb/ncurses-ruby,"[rubygems,netbsd9]",2
"[{""name"":network_interface,""pkgman"":rubygems},{""name"":net/ruby-network_interface,""pkgman"":netbsd9}]",https://github.com/rapid7/network_interface,"[rubygems,netbsd9]",2
"[{""name"":nexpose,""pkgman"":rubygems},{""name"":security/ruby-nexpose,""pkgman"":netbsd9}]",https://github.com/rapid7/nexpose-client,"[rubygems,netbsd9]",2
"[{""name"":nio4r,""pkgman"":rubygems},{""name"":net/ruby-nio4r,""pkgman"":netbsd9}]",https://github.com/socketry/nio4r,"[rubygems,netbsd9]",2
"[{""name"":nori,""pkgman"":rubygems},{""name"":textproc/ruby-nori,""pkgman"":netbsd9}]",https://github.com/savonrb/nori,"[rubygems,netbsd9]",2
"[{""name"":octokit,""pkgman"":rubygems},{""name"":devel/ruby-octokit,""pkgman"":netbsd9}]",https://github.com/octokit/octokit.rb,"[rubygems,netbsd9]",2
"[{""name"":oauth,""pkgman"":rubygems},{""name"":security/ruby-oauth,""pkgman"":netbsd9}]",https://github.com/oauth-xx/oauth-ruby,"[rubygems,netbsd9]",2
"[{""name"":open4,""pkgman"":rubygems},{""name"":devel/ruby-open4,""pkgman"":netbsd9}]",https://github.com/ahoward/open4,"[rubygems,netbsd9]",2
"[{""name"":parallel,""pkgman"":rubygems},{""name"":misc/ruby-parallel,""pkgman"":netbsd9}]",https://github.com/grosser/parallel,"[rubygems,netbsd9]",2
"[{""name"":ParseTree,""pkgman"":rubygems},{""name"":devel/ruby-parsetree,""pkgman"":netbsd9}]",https://github.com/seattlerb/parsetree,"[rubygems,netbsd9]",2
"[{""name"":pathname2,""pkgman"":rubygems},{""name"":devel/ruby-pathname2,""pkgman"":netbsd9}]",https://github.com/djberg96/pathname2,"[rubygems,netbsd9]",2
"[{""name"":pcaprub,""pkgman"":rubygems},{""name"":net/ruby-pcaprub,""pkgman"":netbsd9}]",https://github.com/pcaprub/pcaprub,"[rubygems,netbsd9]",2
"[{""name"":pdf-reader,""pkgman"":rubygems},{""name"":print/ruby-pdf-reader,""pkgman"":netbsd9}]",https://github.com/yob/pdf-reader,"[rubygems,netbsd9]",2
"[{""name"":pg_array_parser,""pkgman"":rubygems},{""name"":databases/ruby-pg_array_parser,""pkgman"":netbsd9}]",https://github.com/dockyard/pg_array_parser,"[rubygems,netbsd9]",2
"[{""name"":pkg-config,""pkgman"":rubygems},{""name"":devel/ruby-pkg-config,""pkgman"":netbsd9}]",https://github.com/ruby-gnome/pkg-config,"[rubygems,netbsd9]",2
"[{""name"":pluggaloid,""pkgman"":rubygems},{""name"":net/ruby-pluggaloid,""pkgman"":netbsd9}]",https://github.com/toshia/pluggaloid,"[rubygems,netbsd9]",2
"[{""name"":power_assert,""pkgman"":rubygems},{""name"":devel/ruby-power_assert,""pkgman"":netbsd9}]",https://github.com/ruby/power_assert,"[rubygems,netbsd9]",2
"[{""name"":powerbar,""pkgman"":rubygems},{""name"":misc/ruby-powerbar,""pkgman"":netbsd9}]",https://github.com/busyloop/powerbar,"[rubygems,netbsd9]",2
"[{""name"":progressbar,""pkgman"":rubygems},{""name"":ruby-progressbar,""pkgman"":rubygems},{""name"":misc/ruby-progressbar,""pkgman"":netbsd9}]",https://github.com/jfelchner/ruby-progressbar,"[rubygems,netbsd9]",3
"[{""name"":prepor-protobuf,""pkgman"":rubygems},{""name"":protobuf,""pkgman"":rubygems},{""name"":protobuf-cucumber,""pkgman"":rubygems},{""name"":devel/ruby-protobuf-cucumber,""pkgman"":netbsd9}]",https://github.com/localshred/protobuf,"[rubygems,netbsd9]",4
"[{""name"":proxifier,""pkgman"":rubygems},{""name"":net/ruby-proxifier,""pkgman"":netbsd9}]",https://github.com/samuelkadolph/ruby-proxifier,"[rubygems,netbsd9]",2
"[{""name"":pry,""pkgman"":rubygems},{""name"":misc/ruby-pry,""pkgman"":netbsd9}]",https://github.com/pry/pry,"[rubygems,netbsd9]",2
"[{""name"":qthor,""pkgman"":rubygems},{""name"":thor_dleavitt,""pkgman"":rubygems},{""name"":thor-dleavitt,""pkgman"":rubygems},{""name"":thor-plus,""pkgman"":rubygems},{""name"":devel/ruby-thor,""pkgman"":netbsd9}]",http://whatisthor.com/,"[rubygems,netbsd9]",5
"[{""name"":puppet-resource_api,""pkgman"":rubygems},{""name"":sysutils/ruby-puppet-resource_api,""pkgman"":netbsd9}]",https://github.com/puppetlabs/puppet-resource_api,"[rubygems,netbsd9]",2
"[{""name"":pygments.rb,""pkgman"":rubygems},{""name"":www/ruby-pygments.rb,""pkgman"":netbsd9}]",https://github.com/pygments/pygments.rb,"[rubygems,netbsd9]",2
"[{""name"":rack-cache,""pkgman"":rubygems},{""name"":www/ruby-rack-cache,""pkgman"":netbsd9}]",https://github.com/rtomayko/rack-cache,"[rubygems,netbsd9]",2
"[{""name"":rack-protection,""pkgman"":rubygems},{""name"":www/ruby-rack-protection,""pkgman"":netbsd9}]",http://sinatrarb.com/protection/,"[rubygems,netbsd9]",2
"[{""name"":racc,""pkgman"":rubygems},{""name"":devel/ruby-racc,""pkgman"":netbsd9}]",https://github.com/tenderlove/racc,"[rubygems,netbsd9]",2
"[{""name"":rails-dom-testing,""pkgman"":rubygems},{""name"":textproc/ruby-rails-dom-testing,""pkgman"":netbsd9}]",https://github.com/rails/rails-dom-testing,"[rubygems,netbsd9]",2
"[{""name"":rails-html-sanitizer,""pkgman"":rubygems},{""name"":www/ruby-rails-html-sanitizer,""pkgman"":netbsd9}]",https://github.com/rails/rails-html-sanitizer,"[rubygems,netbsd9]",2
"[{""name"":rb-kqueue,""pkgman"":rubygems},{""name"":devel/ruby-rb-kqueue,""pkgman"":netbsd9}]",https://github.com/mat813/rb-kqueue,"[rubygems,netbsd9]",2
"[{""name"":rb-appscript,""pkgman"":rubygems},{""name"":sysutils/ruby-rb-appscript,""pkgman"":netbsd9}]",http://appscript.sourceforge.net/,"[rubygems,netbsd9]",2
"[{""name"":regexp_parser,""pkgman"":rubygems},{""name"":devel/ruby-regexp_parser,""pkgman"":netbsd9}]",https://github.com/ammar/regexp_parser,"[rubygems,netbsd9]",2
"[{""name"":rb-fsevent,""pkgman"":rubygems},{""name"":devel/ruby-rb-fsevent,""pkgman"":netbsd9}]",https://github.com/thibaudgg/rb-fsevent,"[rubygems,netbsd9]",2
"[{""name"":recog,""pkgman"":rubygems},{""name"":recog-intrigue,""pkgman"":rubygems},{""name"":net/ruby-recog,""pkgman"":netbsd9}]",https://www.github.com/rapid7/recog,"[rubygems,netbsd9]",3
"[{""name"":red-colors,""pkgman"":rubygems},{""name"":devel/ruby-red-colors,""pkgman"":netbsd9}]",https://github.com/red-data-tools/red-colors,"[rubygems,netbsd9]",2
"[{""name"":red-datasets,""pkgman"":rubygems},{""name"":devel/ruby-red-datasets,""pkgman"":netbsd9}]",https://github.com/red-data-tools/red-datasets,"[rubygems,netbsd9]",2
"[{""name"":request_store,""pkgman"":rubygems},{""name"":www/ruby-request_store,""pkgman"":netbsd9}]",https://github.com/steveklabnik/request_store,"[rubygems,netbsd9]",2
"[{""name"":rex-mime,""pkgman"":rubygems},{""name"":security/ruby-rex-mime,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-mime,"[rubygems,netbsd9]",2
"[{""name"":rexml,""pkgman"":rubygems},{""name"":textproc/ruby-rexml,""pkgman"":netbsd9}]",https://github.com/ruby/rexml,"[rubygems,netbsd9]",2
"[{""name"":rex-nop,""pkgman"":rubygems},{""name"":security/ruby-rex-nop,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-nop,"[rubygems,netbsd9]",2
"[{""name"":rex-ole,""pkgman"":rubygems},{""name"":security/ruby-rex-ole,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-ole,"[rubygems,netbsd9]",2
"[{""name"":rex-powershell,""pkgman"":rubygems},{""name"":security/ruby-rex-powershell,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-powershell,"[rubygems,netbsd9]",2
"[{""name"":rgl,""pkgman"":rubygems},{""name"":devel/ruby-rgl,""pkgman"":netbsd9}]",https://github.com/monora/rgl,"[rubygems,netbsd9]",2
"[{""name"":rex-arch,""pkgman"":rubygems},{""name"":security/ruby-rex-arch,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-arch,"[rubygems,netbsd9]",2
"[{""name"":rex-bin_tools,""pkgman"":rubygems},{""name"":security/ruby-rex-bin_tools,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-bin_tools,"[rubygems,netbsd9]",2
"[{""name"":rex-core,""pkgman"":rubygems},{""name"":security/ruby-rex-core,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-core,"[rubygems,netbsd9]",2
"[{""name"":rex-encoder,""pkgman"":rubygems},{""name"":security/ruby-rex-encoder,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-encoder,"[rubygems,netbsd9]",2
"[{""name"":rex-exploitation,""pkgman"":rubygems},{""name"":security/ruby-rex-exploitation,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-exploitation,"[rubygems,netbsd9]",2
"[{""name"":rex-java,""pkgman"":rubygems},{""name"":security/ruby-rex-java,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-java,"[rubygems,netbsd9]",2
"[{""name"":rex-random_identifier,""pkgman"":rubygems},{""name"":security/ruby-rex-random_identifier,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-random_identifier,"[rubygems,netbsd9]",2
"[{""name"":rex-registry,""pkgman"":rubygems},{""name"":security/ruby-rex-registry,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-registry,"[rubygems,netbsd9]",2
"[{""name"":rex-rop_builder,""pkgman"":rubygems},{""name"":security/ruby-rex-rop_builder,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-rop_builder,"[rubygems,netbsd9]",2
"[{""name"":rex-socket,""pkgman"":rubygems},{""name"":security/ruby-rex-socket,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-socket,"[rubygems,netbsd9]",2
"[{""name"":rex-sslscan,""pkgman"":rubygems},{""name"":security/ruby-rex-sslscan,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-sslscan,"[rubygems,netbsd9]",2
"[{""name"":rex-struct2,""pkgman"":rubygems},{""name"":security/ruby-rex-struct2,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-struct2,"[rubygems,netbsd9]",2
"[{""name"":rex-text,""pkgman"":rubygems},{""name"":security/ruby-rex-text,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-text,"[rubygems,netbsd9]",2
"[{""name"":rex-zip,""pkgman"":rubygems},{""name"":security/ruby-rex-zip,""pkgman"":netbsd9}]",https://github.com/rapid7/rex-zip,"[rubygems,netbsd9]",2
"[{""name"":rkelly-remix,""pkgman"":rubygems},{""name"":rkelly-turbo,""pkgman"":rubygems},{""name"":lang/ruby-rkelly-remix,""pkgman"":netbsd9}]",https://github.com/nene/rkelly-remix,"[rubygems,netbsd9]",3
"[{""name"":rmagick,""pkgman"":rubygems},{""name"":graphics/ruby-RMagick,""pkgman"":netbsd9}]",https://github.com/rmagick/rmagick,"[rubygems,netbsd9]",2
"[{""name"":roo,""pkgman"":rubygems},{""name"":math/ruby-roo,""pkgman"":netbsd9}]",https://github.com/roo-rb/roo,"[rubygems,netbsd9]",2
"[{""name"":roadie,""pkgman"":rubygems},{""name"":mail/ruby-roadie,""pkgman"":netbsd9}]",https://github.com/Mange/roadie,"[rubygems,netbsd9]",2
"[{""name"":romkan,""pkgman"":rubygems},{""name"":converters/ruby-romkan,""pkgman"":netbsd9}]",http://0xcc.net/ruby-romkan/,"[rubygems,netbsd9]",2
"[{""name"":rotp,""pkgman"":rubygems},{""name"":security/ruby-rotp,""pkgman"":netbsd9}]",https://github.com/mdp/rotp,"[rubygems,netbsd9]",2
"[{""name"":rqrcode,""pkgman"":rubygems},{""name"":textproc/ruby-rqrcode,""pkgman"":netbsd9}]",https://github.com/whomwah/rqrcode,"[rubygems,netbsd9]",2
"[{""name"":rqrcode_core,""pkgman"":rubygems},{""name"":textproc/ruby-rqrcode_core,""pkgman"":netbsd9}]",https://github.com/whomwah/rqrcode_core,"[rubygems,netbsd9]",2
"[{""name"":rouge,""pkgman"":rubygems},{""name"":rouge_ecl,""pkgman"":rubygems},{""name"":www/ruby-rouge,""pkgman"":netbsd9}]",http://rouge.jneen.net/,"[rubygems,netbsd9]",3
"[{""name"":rspec-its,""pkgman"":rubygems},{""name"":devel/ruby-rspec-its,""pkgman"":netbsd9}]",https://github.com/rspec/rspec-its,"[rubygems,netbsd9]",2
"[{""name"":rspec_junit_formatter,""pkgman"":rubygems},{""name"":devel/ruby-rspec_junit_formatter,""pkgman"":netbsd9}]",https://github.com/sj26/rspec_junit_formatter,"[rubygems,netbsd9]",2
"[{""name"":rspec-logsplit,""pkgman"":rubygems},{""name"":devel/ruby-rspec-logsplit,""pkgman"":netbsd9}]",https://github.com/abstractive/rspec-logsplit,"[rubygems,netbsd9]",2
"[{""name"":ruby_parser,""pkgman"":rubygems},{""name"":devel/ruby-parser,""pkgman"":netbsd9}]",https://github.com/seattlerb/ruby_parser,"[rubygems,netbsd9]",2
"[{""name"":ruby-augeas,""pkgman"":rubygems},{""name"":sysutils/augeas,""pkgman"":netbsd9},{""name"":sysutils/py-augeas,""pkgman"":netbsd9}]",http://augeas.net/,"[rubygems,netbsd9]",3
"[{""name"":ruby2_keywords,""pkgman"":rubygems},{""name"":devel/ruby-ruby2_keywords,""pkgman"":netbsd9}]",https://github.com/ruby/ruby2_keywords,"[rubygems,netbsd9]",2
"[{""name"":ruby2ruby,""pkgman"":rubygems},{""name"":devel/ruby2ruby,""pkgman"":netbsd9}]",https://github.com/seattlerb/ruby2ruby,"[rubygems,netbsd9]",2
"[{""name"":rubyntlm,""pkgman"":rubygems},{""name"":security/ruby-rubyntlm,""pkgman"":netbsd9}]",https://github.com/winrb/rubyntlm,"[rubygems,netbsd9]",2
"[{""name"":ruby_dep,""pkgman"":rubygems},{""name"":devel/ruby-dep,""pkgman"":netbsd9}]",https://github.com/e2/ruby_dep,"[rubygems,netbsd9]",2
"[{""name"":ruby-termios,""pkgman"":rubygems},{""name"":comms/ruby-termios,""pkgman"":netbsd9}]",https://github.com/arika/ruby-termios,"[rubygems,netbsd9]",2
"[{""name"":RubyInline,""pkgman"":rubygems},{""name"":devel/ruby-inline,""pkgman"":netbsd9}]",http://www.zenspider.com/ZSS/Products/RubyInline/,"[rubygems,netbsd9]",2
"[{""name"":ruby_smb,""pkgman"":rubygems},{""name"":net/ruby-ruby_smb,""pkgman"":netbsd9}]",https://github.com/rapid7/ruby_smb,"[rubygems,netbsd9]",2
"[{""name"":ruby-ole,""pkgman"":rubygems},{""name"":devel/ruby-ole,""pkgman"":netbsd9}]",https://github.com/aquasync/ruby-ole,"[rubygems,netbsd9]",2
"[{""name"":ruby-openid,""pkgman"":rubygems},{""name"":security/ruby-ruby-openid,""pkgman"":netbsd9}]",https://github.com/openid/ruby-openid,"[rubygems,netbsd9]",2
"[{""name"":sassc,""pkgman"":rubygems},{""name"":www/ruby-sassc,""pkgman"":netbsd9}]",https://github.com/sass/sassc-ruby,"[rubygems,netbsd9]",2
"[{""name"":sassc-rails,""pkgman"":rubygems},{""name"":www/ruby-sassc-rails,""pkgman"":netbsd9}]",https://github.com/sass/sassc-rails,"[rubygems,netbsd9]",2
"[{""name"":sass-listen,""pkgman"":rubygems},{""name"":www/ruby-sass-listen,""pkgman"":netbsd9}]",https://github.com/sass/listen,"[rubygems,netbsd9]",2
"[{""name"":sawyer,""pkgman"":rubygems},{""name"":www/ruby-sawyer,""pkgman"":netbsd9}]",https://github.com/lostisland/sawyer,"[rubygems,netbsd9]",2
"[{""name"":scanf,""pkgman"":rubygems},{""name"":devel/ruby-scanf,""pkgman"":netbsd9}]",https://github.com/ruby/scanf,"[rubygems,netbsd9]",2
"[{""name"":ruby-shadow,""pkgman"":rubygems},{""name"":security/ruby-shadow,""pkgman"":netbsd9}]",https://github.com/apalmblad/ruby-shadow,"[rubygems,netbsd9]",2
"[{""name"":semantic_puppet,""pkgman"":rubygems},{""name"":devel/ruby-semantic_puppet,""pkgman"":netbsd9}]",https://github.com/puppetlabs/semantic_puppet,"[rubygems,netbsd9]",2
"[{""name"":sexp_processor,""pkgman"":rubygems},{""name"":devel/ruby-sexp-processor,""pkgman"":netbsd9}]",https://github.com/seattlerb/sexp_processor,"[rubygems,netbsd9]",2
"[{""name"":semverse,""pkgman"":rubygems},{""name"":devel/ruby-semverse,""pkgman"":netbsd9}]",https://github.com/berkshelf/semverse/,"[rubygems,netbsd9]",2
"[{""name"":shoulda,""pkgman"":rubygems},{""name"":meta-pkgs/ruby-shoulda,""pkgman"":netbsd9}]",https://github.com/thoughtbot/shoulda,"[rubygems,netbsd9]",2
"[{""name"":simplecov_json_formatter,""pkgman"":rubygems},{""name"":textproc/ruby-simplecov_json_formatter,""pkgman"":netbsd9}]",https://github.com/fede-moya/simplecov_json_formatter,"[rubygems,netbsd9]",2
"[{""name"":sinatra-filler,""pkgman"":rubygems},{""name"":sinatra-acd,""pkgman"":rubygems},{""name"":www/ruby-sinatra,""pkgman"":netbsd9}]",http://www.sinatrarb.com/,"[rubygems,netbsd9]",3
"[{""name"":simpleidn,""pkgman"":rubygems},{""name"":devel/ruby-simpleidn,""pkgman"":netbsd9}]",https://github.com/mmriis/simpleidn,"[rubygems,netbsd9]",2
"[{""name"":simple_oauth,""pkgman"":rubygems},{""name"":security/ruby-simple_oauth,""pkgman"":netbsd9}]",https://github.com/laserlemon/simple_oauth,"[rubygems,netbsd9]",2
"[{""name"":slack-api,""pkgman"":rubygems},{""name"":net/ruby-slack-api,""pkgman"":netbsd9}]",https://github.com/aki017/slack-ruby-gem,"[rubygems,netbsd9]",2
"[{""name"":snmp,""pkgman"":rubygems},{""name"":net/ruby-snmp,""pkgman"":netbsd9}]",https://github.com/hallidave/ruby-snmp,"[rubygems,netbsd9]",2
"[{""name"":soap4r-ruby1.9,""pkgman"":rubygems},{""name"":net/ruby-soap4r,""pkgman"":netbsd9}]",https://github.com/noeticpenguin/soap4r-noeticpenguin,"[rubygems,netbsd9]",2
"[{""name"":specinfra,""pkgman"":rubygems},{""name"":sysutils/ruby-specinfra,""pkgman"":netbsd9}]",https://github.com/mizzy/specinfra,"[rubygems,netbsd9]",2
"[{""name"":spreadsheet,""pkgman"":rubygems},{""name"":math/ruby-spreadsheet,""pkgman"":netbsd9}]",https://github.com/zdavatz/spreadsheet,"[rubygems,netbsd9]",2
"[{""name"":sprockets,""pkgman"":rubygems},{""name"":misc/ruby-sprockets,""pkgman"":netbsd9}]",https://github.com/rails/sprockets,"[rubygems,netbsd9]",2
"[{""name"":sqlite3-dotnet,""pkgman"":rubygems},{""name"":databases/sqlite3-tcl,""pkgman"":netbsd9},{""name"":databases/sqlite3,""pkgman"":netbsd9},{""name"":databases/sqlite3-docs,""pkgman"":netbsd9}]",http://www.sqlite.org/,"[rubygems,netbsd9]",4
"[{""name"":sshkey,""pkgman"":rubygems},{""name"":security/ruby-sshkey,""pkgman"":netbsd9}]",https://github.com/bensie/sshkey,"[rubygems,netbsd9]",2
"[{""name"":sslshake,""pkgman"":rubygems},{""name"":security/ruby-sslshake,""pkgman"":netbsd9}]",https://github.com/arlimus/sslshake,"[rubygems,netbsd9]",2
