packages,url
"[{""manager"":cargo,""name"":lewton},{""manager"":freebsd12,""name"":audio/lewton}]",https://github.com/RustAudio/lewton
"[{""manager"":cargo,""name"":xh},{""manager"":freebsd12,""name"":www/xh}]",https://github.com/ducaale/xh
"[{""manager"":cargo,""name"":oha},{""manager"":freebsd12,""name"":net/oha}]",https://github.com/hatoo/oha
"[{""manager"":cargo,""name"":ag},{""manager"":freebsd12,""name"":textproc/angle-grinder}]",https://github.com/rcoh/angle-grinder
"[{""manager"":cargo,""name"":yj},{""manager"":freebsd12,""name"":converters/yj-bruceadams}]",https://github.com/bruceadams/yj
"[{""manager"":cargo,""name"":rabbiteer},{""manager"":freebsd12,""name"":net/rabbiteer}]",https://github.com/algesten/rabbiteer-rs
"[{""manager"":cargo,""name"":pbtools},{""manager"":conan,""name"":pbtools}]",https://github.com/eerimoq/pbtools
"[{""manager"":cargo,""name"":routinator},{""manager"":freebsd12,""name"":net/routinator},{""manager"":netbsd9,""name"":net/routinator},{""manager"":openbsd69,""name"":net/routinator}]",https://github.com/NLnetLabs/routinator
"[{""manager"":cargo,""name"":ripgrep_all},{""manager"":freebsd12,""name"":textproc/ripgrep-all}]",https://github.com/phiresky/ripgrep-all
"[{""manager"":cargo,""name"":xplr},{""manager"":freebsd12,""name"":misc/xplr}]",https://github.com/sayanarijit/xplr
"[{""manager"":cargo,""name"":wrangler},{""manager"":freebsd12,""name"":devel/wrangler}]",https://github.com/cloudflare/wrangler
"[{""manager"":cargo,""name"":tickrs-api},{""manager"":cargo,""name"":tickrs},{""manager"":freebsd12,""name"":finance/tickrs}]",https://github.com/tarkah/tickrs
"[{""manager"":cargo,""name"":xcolor},{""manager"":openbsd69,""name"":x11/xcolor}]",https://github.com/Soft/xcolor
"[{""manager"":cargo,""name"":monolith},{""manager"":freebsd12,""name"":www/monolith}]",https://github.com/Y2Z/monolith
"[{""manager"":cargo,""name"":ruut},{""manager"":freebsd12,""name"":misc/ruut}]",https://github.com/HarrisonB/ruut
"[{""manager"":cargo,""name"":mdbook-linkcheck},{""manager"":freebsd12,""name"":textproc/mdbook-linkcheck}]",https://github.com/Michael-F-Bryan/mdbook-linkcheck
"[{""manager"":cargo,""name"":jql},{""manager"":freebsd12,""name"":textproc/jql}]",https://github.com/yamafaktory/jql
"[{""manager"":cargo,""name"":bat},{""manager"":freebsd12,""name"":textproc/bat}]",https://github.com/sharkdp/bat
"[{""manager"":cargo,""name"":wl-gammarelay-rs},{""manager"":freebsd12,""name"":accessibility/wl-gammarelay-rs}]",https://github.com/MaxVerevkin/wl-gammarelay-rs
"[{""manager"":cargo,""name"":wmfocus},{""manager"":freebsd12,""name"":x11/wmfocus}]",https://github.com/svenstaro/wmfocus
"[{""manager"":cargo,""name"":flexbuffers},{""manager"":cargo,""name"":flatbuffers},{""manager"":freebsd12,""name"":devel/flatbuffers},{""manager"":freebsd12,""name"":devel/flatbuffers205},{""manager"":openbsd69,""name"":devel/flatbuffers}]",https://github.com/google/flatbuffers
"[{""manager"":cargo,""name"":qrcodegen},{""manager"":conan,""name"":qr-code-generator},{""manager"":vcpkg,""name"":nayuki-qr-code-generator},{""manager"":freebsd12,""name"":graphics/qr-code-generator},{""manager"":netbsd9,""name"":graphics/qr-code-generator},{""manager"":netbsd9,""name"":graphics/qr-code-generator16}]",https://github.com/nayuki/QR-Code-generator
"[{""manager"":cargo,""name"":cbindgen},{""manager"":netbsd9,""name"":devel/cbindgen}]",https://github.com/eqrion/cbindgen/
"[{""manager"":cargo,""name"":dua-cli},{""manager"":freebsd12,""name"":sysutils/dua-cli}]",https://github.com/Byron/dua-cli
"[{""manager"":cargo,""name"":termatrix},{""manager"":netbsd9,""name"":games/termatrix}]",https://github.com/joeledwards/termatrix/
"[{""manager"":chromebrew,""name"":util_linux},{""manager"":chromebrew,""name"":powershell},{""manager"":homebrew,""name"":util-linux}]",https://mirrors.edge.kernel.org/pub/linux/utils/util-linux/v2.38/util-linux-2.38.tar.xz
"[{""manager"":chromebrew,""name"":dropbox_uploader},{""manager"":chromebrew,""name"":exempi},{""manager"":chromebrew,""name"":libostree},{""manager"":chromebrew,""name"":djvulibre},{""manager"":homebrew,""name"":dropbox-uploader}]",https://github.com/andreafabrizi/Dropbox-Uploader/archive/1.0.tar.gz
"[{""manager"":chromebrew,""name"":cscope},{""manager"":chromebrew,""name"":libassuan},{""manager"":chromebrew,""name"":unicode_character_database},{""manager"":homebrew,""name"":cscope}]",https://downloads.sourceforge.net/project/cscope/cscope/v15.9/cscope-15.9.tar.gz
"[{""manager"":chromebrew,""name"":php72},{""manager"":homebrew,""name"":php@7.2}]",https://www.php.net/distributions/php-7.2.34.tar.xz
"[{""manager"":cargo,""name"":mdbook-mermaid},{""manager"":freebsd12,""name"":textproc/mdbook-mermaid}]",https://github.com/badboy/mdbook-mermaid
"[{""manager"":chromebrew,""name"":nethogs},{""manager"":chromebrew,""name"":mujs},{""manager"":homebrew,""name"":nethogs}]",https://github.com/raboof/nethogs/archive/v0.8.6.tar.gz
"[{""manager"":chromebrew,""name"":woff2},{""manager"":homebrew,""name"":woff2}]",https://github.com/google/woff2/archive/v1.0.2.tar.gz
"[{""manager"":chromebrew,""name"":glade},{""manager"":homebrew,""name"":glade}]",https://download.gnome.org/sources/glade/3.38/glade-3.38.2.tar.xz
"[{""manager"":chromebrew,""name"":ttf2pt1},{""manager"":homebrew,""name"":ttf2pt1}]",https://downloads.sourceforge.net/project/ttf2pt1/ttf2pt1/3.4.4/ttf2pt1-3.4.4.tgz
"[{""manager"":chromebrew,""name"":xcb_util},{""manager"":homebrew,""name"":xcb-util}]",https://xcb.freedesktop.org/dist/xcb-util-0.4.0.tar.bz2
"[{""manager"":chromebrew,""name"":libx264},{""manager"":homebrew,""name"":x264}]",https://code.videolan.org/videolan/x264.git
"[{""manager"":chromebrew,""name"":opus},{""manager"":homebrew,""name"":opus}]",https://archive.mozilla.org/pub/opus/opus-1.3.1.tar.gz
"[{""manager"":chromebrew,""name"":flex},{""manager"":homebrew,""name"":flex}]",https://github.com/westes/flex/releases/download/v2.6.4/flex-2.6.4.tar.gz
"[{""manager"":chromebrew,""name"":check},{""manager"":homebrew,""name"":check}]",https://github.com/libcheck/check/releases/download/0.15.2/check-0.15.2.tar.gz
"[{""manager"":chromebrew,""name"":ninja},{""manager"":homebrew,""name"":ninja}]",https://github.com/ninja-build/ninja/archive/v1.10.2.tar.gz
"[{""manager"":chromebrew,""name"":libopencoreamr},{""manager"":homebrew,""name"":opencore-amr}]",https://downloads.sourceforge.net/project/opencore-amr/opencore-amr/opencore-amr-0.1.5.tar.gz
"[{""manager"":chromebrew,""name"":geoip},{""manager"":homebrew,""name"":geoip}]",https://github.com/maxmind/geoip-api-c/releases/download/v1.6.12/GeoIP-1.6.12.tar.gz
"[{""manager"":chromebrew,""name"":squashfuse},{""manager"":homebrew,""name"":squashfuse}]",https://github.com/vasi/squashfuse/releases/download/0.1.104/squashfuse-0.1.104.tar.gz
"[{""manager"":chromebrew,""name"":freeimage},{""manager"":homebrew,""name"":freeimage}]",https://downloads.sourceforge.net/project/freeimage/Source%20Distribution/3.18.0/FreeImage3180.zip
"[{""manager"":chromebrew,""name"":nedit},{""manager"":homebrew,""name"":nedit}]",https://downloads.sourceforge.net/project/nedit/nedit-source/nedit-5.7-src.tar.gz
"[{""manager"":chromebrew,""name"":log4c},{""manager"":homebrew,""name"":log4c}]",https://downloads.sourceforge.net/project/log4c/log4c/1.2.4/log4c-1.2.4.tar.gz
"[{""manager"":chromebrew,""name"":dosbox},{""manager"":homebrew,""name"":dosbox}]",https://downloads.sourceforge.net/project/dosbox/dosbox/0.74-3/dosbox-0.74-3.tar.gz
"[{""manager"":chromebrew,""name"":docbook2x},{""manager"":homebrew,""name"":docbook2x}]",https://downloads.sourceforge.net/project/docbook2x/docbook2x/0.8.8/docbook2X-0.8.8.tar.gz
"[{""manager"":chromebrew,""name"":moc},{""manager"":chromebrew,""name"":js91},{""manager"":homebrew,""name"":moc}]",http://ftp.daper.net/pub/soft/moc/stable/moc-2.5.2.tar.bz2
"[{""manager"":chromebrew,""name"":libcap},{""manager"":conan,""name"":libcap}]",https://git.kernel.org/pub/scm/libs/libcap/libcap.git
"[{""manager"":chromebrew,""name"":keychain},{""manager"":homebrew,""name"":keychain}]",https://github.com/funtoo/keychain/archive/2.8.5.tar.gz
"[{""manager"":chromebrew,""name"":most},{""manager"":homebrew,""name"":most}]",https://www.jedsoft.org/releases/most/most-5.1.0.tar.gz
"[{""manager"":chromebrew,""name"":xcb_util_wm},{""manager"":homebrew,""name"":xcb-util-wm}]",https://xcb.freedesktop.org/dist/xcb-util-wm-0.4.1.tar.bz2
"[{""manager"":chromebrew,""name"":xcb_util_cursor},{""manager"":homebrew,""name"":xcb-util-cursor}]",https://xcb.freedesktop.org/dist/xcb-util-cursor-0.1.3.tar.bz2
"[{""manager"":chromebrew,""name"":libnet},{""manager"":homebrew,""name"":libnet}]",https://github.com/libnet/libnet/releases/download/v1.2/libnet-1.2.tar.gz
"[{""manager"":chromebrew,""name"":dbus_glib},{""manager"":homebrew,""name"":dbus-glib}]",https://dbus.freedesktop.org/releases/dbus-glib/dbus-glib-0.112.tar.gz
"[{""manager"":chromebrew,""name"":pthread_stubs},{""manager"":homebrew,""name"":libpthread-stubs}]",https://xcb.freedesktop.org/dist/libpthread-stubs-0.4.tar.bz2
"[{""manager"":chromebrew,""name"":gtksourceview_3},{""manager"":homebrew,""name"":gtksourceview3}]",https://download.gnome.org/sources/gtksourceview/3.24/gtksourceview-3.24.11.tar.xz
"[{""manager"":chromebrew,""name"":xmlto},{""manager"":homebrew,""name"":xmlto}]",https://releases.pagure.org/xmlto/xmlto-0.0.28.tar.bz2
"[{""manager"":chromebrew,""name"":mpdecimal},{""manager"":homebrew,""name"":mpdecimal}]",https://www.bytereef.org/software/mpdecimal/releases/mpdecimal-2.5.1.tar.gz
"[{""manager"":chromebrew,""name"":yajl},{""manager"":homebrew,""name"":yajl}]",https://github.com/lloyd/yajl/archive/2.1.0.tar.gz
"[{""manager"":chromebrew,""name"":intltool},{""manager"":homebrew,""name"":intltool}]",https://launchpad.net/intltool/trunk/0.51.0/+download/intltool-0.51.0.tar.gz
"[{""manager"":chromebrew,""name"":libssh2},{""manager"":homebrew,""name"":libssh2}]",https://www.libssh2.org/download/libssh2-1.10.0.tar.gz
"[{""manager"":chromebrew,""name"":fasd},{""manager"":homebrew,""name"":fasd}]",https://github.com/clvv/fasd/archive/1.0.1.tar.gz
"[{""manager"":chromebrew,""name"":lvm2},{""manager"":homebrew,""name"":device-mapper}]",https://sourceware.org/git/lvm2.git
"[{""manager"":chromebrew,""name"":wbox},{""manager"":homebrew,""name"":wbox}]",http://www.hping.org/wbox/wbox-5.tar.gz
"[{""manager"":chromebrew,""name"":vidstab},{""manager"":homebrew,""name"":libvidstab}]",https://github.com/georgmartius/vid.stab/archive/v1.1.0.tar.gz
"[{""manager"":chromebrew,""name"":libxau},{""manager"":homebrew,""name"":libxau}]",https://www.x.org/archive/individual/lib/libXau-1.0.9.tar.bz2
"[{""manager"":chromebrew,""name"":gtk_doc},{""manager"":homebrew,""name"":gtk-doc}]",https://download.gnome.org/sources/gtk-doc/1.33/gtk-doc-1.33.2.tar.xz
"[{""manager"":chromebrew,""name"":bats},{""manager"":homebrew,""name"":bats}]",https://github.com/sstephenson/bats/archive/v0.4.0.tar.gz
"[{""manager"":chromebrew,""name"":netperf},{""manager"":chromebrew,""name"":docbook_xml},{""manager"":homebrew,""name"":netperf}]",https://github.com/HewlettPackard/netperf/archive/netperf-2.7.0.tar.gz
"[{""manager"":chromebrew,""name"":ascii},{""manager"":homebrew,""name"":ascii}]",http://www.catb.org/~esr/ascii/ascii-3.18.tar.gz
"[{""manager"":chromebrew,""name"":aview},{""manager"":homebrew,""name"":aview}]",https://downloads.sourceforge.net/project/aa-project/aview/1.3.0rc1/aview-1.3.0rc1.tar.gz
"[{""manager"":chromebrew,""name"":hunspell_es_any},{""manager"":chromebrew,""name"":hunspell_fr_fr},{""manager"":chromebrew,""name"":hunspell},{""manager"":chromebrew,""name"":python3},{""manager"":chromebrew,""name"":hunspell_base},{""manager"":chromebrew,""name"":hunspell_en_us},{""manager"":homebrew,""name"":hunspell}]",https://github.com/hunspell/hunspell/archive/v1.7.0.tar.gz
"[{""manager"":chromebrew,""name"":regex_opt},{""manager"":homebrew,""name"":regex-opt}]",https://bisqwit.iki.fi/src/arch/regex-opt-1.2.4.tar.gz
"[{""manager"":chromebrew,""name"":iniparser},{""manager"":chromebrew,""name"":gst_plugins_base},{""manager"":homebrew,""name"":iniparser}]",https://github.com/ndevilla/iniparser/archive/v4.1.tar.gz
"[{""manager"":chromebrew,""name"":xcb_util_keysyms},{""manager"":homebrew,""name"":xcb-util-keysyms}]",https://xcb.freedesktop.org/dist/xcb-util-keysyms-0.4.0.tar.bz2
"[{""manager"":chromebrew,""name"":xcb_util_image},{""manager"":chromebrew,""name"":python27},{""manager"":chromebrew,""name"":libxcursor},{""manager"":chromebrew,""name"":gfbgraph},{""manager"":chromebrew,""name"":libplist},{""manager"":homebrew,""name"":xcb-util-image}]",https://xcb.freedesktop.org/dist/xcb-util-image-0.4.0.tar.bz2
"[{""manager"":chromebrew,""name"":brotli},{""manager"":chromebrew,""name"":musl_brotli},{""manager"":homebrew,""name"":brotli}]",https://github.com/google/brotli/archive/v1.0.9.tar.gz
"[{""manager"":chromebrew,""name"":iputils},{""manager"":homebrew,""name"":iputils}]",https://github.com/iputils/iputils/archive/refs/tags/20211215.tar.gz
"[{""manager"":chromebrew,""name"":motif},{""manager"":chromebrew,""name"":gif2apng},{""manager"":homebrew,""name"":openmotif}]",https://downloads.sourceforge.net/project/motif/Motif%202.3.8%20Source%20Code/motif-2.3.8.tar.gz
"[{""manager"":chromebrew,""name"":lm_sensors},{""manager"":chromebrew,""name"":wkhtmltox},{""manager"":homebrew,""name"":lm-sensors}]",https://github.com/lm-sensors/lm-sensors/archive/V3-6-0.tar.gz
"[{""manager"":clojars,""name"":backtype/leiningen},{""manager"":clojars,""name"":cc.cosin.tools/leiningen-core},{""manager"":clojars,""name"":com.novemberain/leiningen},{""manager"":clojars,""name"":jark/leiningen},{""manager"":clojars,""name"":leiningen},{""manager"":clojars,""name"":leiningen-core},{""manager"":freebsd12,""name"":devel/leiningen},{""manager"":openbsd69,""name"":devel/leiningen}]",https://github.com/technomancy/leiningen
"[{""manager"":chromebrew,""name"":autossh},{""manager"":chromebrew,""name"":unixodbc},{""manager"":homebrew,""name"":autossh}]",https://www.harding.motd.ca/autossh/autossh-1.4g.tgz
"[{""manager"":chromebrew,""name"":cmocka},{""manager"":homebrew,""name"":cmocka}]",https://cmocka.org/files/1.1/cmocka-1.1.5.tar.xz
"[{""manager"":chromebrew,""name"":ucl},{""manager"":homebrew,""name"":ucl}]",https://www.oberhumer.com/opensource/ucl/download/ucl-1.03.tar.gz
"[{""manager"":chromebrew,""name"":nasm},{""manager"":homebrew,""name"":nasm}]",https://www.nasm.us/pub/nasm/releasebuilds/2.15.05/nasm-2.15.05.tar.xz
"[{""manager"":chromebrew,""name"":antiword},{""manager"":homebrew,""name"":antiword}]",http://www.winfield.demon.nl/linux/antiword-0.37.tar.gz
"[{""manager"":chromebrew,""name"":luajit},{""manager"":homebrew,""name"":luajit}]",https://luajit.org/download/LuaJIT-2.0.5.tar.gz
"[{""manager"":chromebrew,""name"":translate_shell},{""manager"":homebrew,""name"":translate-shell}]",https://github.com/soimort/translate-shell/archive/v0.9.6.12.tar.gz
"[{""manager"":chromebrew,""name"":gtk2},{""manager"":homebrew,""name"":gtk+}]",https://download.gnome.org/sources/gtk+/2.24/gtk+-2.24.33.tar.xz
"[{""manager"":chromebrew,""name"":plplot},{""manager"":homebrew,""name"":plplot}]",https://downloads.sourceforge.net/project/plplot/plplot/5.15.0%20Source/plplot-5.15.0.tar.gz
"[{""manager"":chromebrew,""name"":libdvbpsi},{""manager"":homebrew,""name"":libdvbpsi}]",https://download.videolan.org/pub/libdvbpsi/1.3.3/libdvbpsi-1.3.3.tar.bz2
"[{""manager"":chromebrew,""name"":vtable_dumper},{""manager"":homebrew,""name"":vtable-dumper}]",https://github.com/lvc/vtable-dumper/archive/1.2.tar.gz
"[{""manager"":chromebrew,""name"":elinks},{""manager"":homebrew,""name"":elinks}]",http://elinks.or.cz/download/elinks-0.11.7.tar.bz2
"[{""manager"":chromebrew,""name"":slang},{""manager"":homebrew,""name"":s-lang}]",https://www.jedsoft.org/releases/slang/slang-2.3.2.tar.bz2
"[{""manager"":chromebrew,""name"":linux_pam},{""manager"":homebrew,""name"":linux-pam}]",https://github.com/linux-pam/linux-pam/releases/download/v1.5.2/Linux-PAM-1.5.2.tar.xz
"[{""manager"":chromebrew,""name"":xcb_util_renderutil},{""manager"":homebrew,""name"":xcb-util-renderutil}]",https://xcb.freedesktop.org/dist/xcb-util-renderutil-0.3.9.tar.bz2
"[{""manager"":chromebrew,""name"":lzop},{""manager"":homebrew,""name"":lzop}]",https://www.lzop.org/download/lzop-1.04.tar.gz
"[{""manager"":chromebrew,""name"":jbigkit},{""manager"":chromebrew,""name"":cairomm_1_16},{""manager"":homebrew,""name"":jbigkit}]",https://www.cl.cam.ac.uk/~mgk25/jbigkit/download/jbigkit-2.1.tar.gz
"[{""manager"":chromebrew,""name"":libvorbis},{""manager"":chromebrew,""name"":snap},{""manager"":chromebrew,""name"":binutils},{""manager"":chromebrew,""name"":moreutils},{""manager"":homebrew,""name"":libvorbis}]",https://downloads.xiph.org/releases/vorbis/libvorbis-1.3.7.tar.xz
"[{""manager"":chromebrew,""name"":mosh},{""manager"":homebrew,""name"":mosh}]",https://mosh.org/mosh-1.3.2.tar.gz
"[{""manager"":chromebrew,""name"":lzo},{""manager"":homebrew,""name"":lzo}]",https://www.oberhumer.com/opensource/lzo/download/lzo-2.10.tar.gz
"[{""manager"":chromebrew,""name"":xmltoman},{""manager"":homebrew,""name"":xmltoman}]",https://downloads.sourceforge.net/project/xmltoman/xmltoman/xmltoman-0.4.tar.gz/xmltoman-0.4.tar.gz
